TGS 2610 (mV);TGS 2602  (mV);TGS 2620 (mV);TGS 2600 (mV);TGS 2611(mV);kelas
803.6;695.8;1788.5;1151.5;382.2;-1
808.5;695.8;1778.7;1131.9;382.2;-1
813.4;695.8;1783.6;1136.8;387.1;-1
808.5;700.7;1788.5;1141.7;382.2;-1
808.5;700.7;1778.7;1141.7;387.1;-1
813.4;705.6;1783.6;1146.6;382.2;-1
818.3;705.6;1788.5;1146.6;392;-1
818.3;705.6;1788.5;1151.5;392;-1
813.4;705.6;1793.4;1151.5;392;-1
818.3;710.5;1788.5;1156.4;392;-1
818.3;710.5;1793.4;1156.4;392;-1
813.4;710.5;1793.4;1166.2;392;-1
818.3;710.5;1808.1;1156.4;396.9;-1
818.3;715.4;1817.9;1161.3;396.9;-1
823.2;715.4;1803.2;1166.2;396.9;-1
818.3;715.4;1803.2;1161.3;401.8;-1
823.2;710.5;1803.2;1161.3;401.8;-1
823.2;720.3;1803.2;1166.2;401.8;-1
818.3;715.4;1803.2;1166.2;401.8;-1
823.2;720.3;1813;1166.2;401.8;-1
823.2;720.3;1813;1171.1;401.8;-1
823.2;720.3;1808.1;1171.1;406.7;-1
828.1;720.3;1822.8;1171.1;406.7;-1
828.1;720.3;1813;1176;406.7;-1
823.2;720.3;1808.1;1180.9;411.6;-1
828.1;720.3;1817.9;1176;406.7;-1
828.1;720.3;1817.9;1180.9;411.6;-1
828.1;725.2;1817.9;1180.9;411.6;-1
828.1;725.2;1808.1;1185.8;411.6;-1
833;725.2;1813;1185.8;411.6;-1
828.1;720.3;1817.9;1185.8;416.5;-1
833;725.2;1808.1;1180.9;416.5;-1
833;725.2;1817.9;1185.8;416.5;-1
833;725.2;1813;1185.8;416.5;-1
828.1;725.2;1813;1185.8;416.5;-1
828.1;725.2;1813;1185.8;421.4;-1
833;730.1;1813;1185.8;416.5;-1
833;730.1;1817.9;1185.8;421.4;-1
833;725.2;1817.9;1180.9;421.4;-1
833;725.2;1822.8;1180.9;431.2;-1
833;730.1;1837.5;1185.8;426.3;-1
833;730.1;1817.9;1190.7;426.3;-1
828.1;730.1;1822.8;1185.8;426.3;-1
833;730.1;1817.9;1185.8;426.3;-1
837.9;730.1;1817.9;1190.7;426.3;-1
833;730.1;1822.8;1185.8;426.3;-1
828.1;730.1;1817.9;1185.8;426.3;-1
837.9;725.2;1817.9;1190.7;426.3;-1
828.1;730.1;1817.9;1195.6;426.3;-1
833;730.1;1813;1190.7;426.3;-1
837.9;730.1;1813;1190.7;431.2;-1
833;730.1;1827.7;1195.6;431.2;-1
833;730.1;1817.9;1190.7;431.2;-1
833;730.1;1817.9;1185.8;436.1;-1
833;735;1822.8;1185.8;431.2;-1
837.9;735;1822.8;1200.5;431.2;-1
837.9;735;1817.9;1195.6;431.2;-1
842.8;739.9;1817.9;1190.7;436.1;-1
837.9;735;1822.8;1180.9;436.1;-1
837.9;735;1808.1;1190.7;436.1;-1
837.9;730.1;1813;1195.6;441;-1
833;730.1;1822.8;1190.7;441;-1
833;735;1808.1;1190.7;441;-1
837.9;735;1813;1185.8;436.1;-1
842.8;735;1817.9;1190.7;441;-1
837.9;735;1822.8;1200.5;441;-1
837.9;735;1813;1195.6;441;-1
837.9;735;1813;1190.7;441;-1
842.8;735;1817.9;1185.8;445.9;-1
842.8;735;1817.9;1200.5;445.9;-1
837.9;735;1827.7;1195.6;445.9;-1
837.9;735;1813;1195.6;445.9;-1
837.9;744.8;1808.1;1190.7;445.9;-1
842.8;739.9;1822.8;1185.8;445.9;-1
837.9;735;1817.9;1195.6;445.9;-1
837.9;735;1817.9;1195.6;445.9;-1
842.8;739.9;1822.8;1190.7;445.9;-1
837.9;754.6;1817.9;1190.7;450.8;-1
837.9;744.8;1817.9;1185.8;450.8;-1
833;735;1813;1190.7;445.9;-1
842.8;739.9;1813;1200.5;445.9;-1
837.9;739.9;1813;1195.6;450.8;-1
837.9;739.9;1817.9;1195.6;450.8;-1
837.9;739.9;1813;1195.6;450.8;-1
833;730.1;1813;1185.8;450.8;-1
823.2;715.4;1798.3;1180.9;450.8;-1
808.5;686;1773.8;1176;445.9;-1
798.7;661.5;1749.3;1171.1;450.8;-1
784;637;1729.7;1161.3;445.9;-1
779.1;617.4;1715;1146.6;450.8;-1
769.3;597.8;1690.5;1136.8;445.9;-1
764.4;583.1;1675.8;1131.9;445.9;-1
759.5;573.3;1656.2;1127;441;-1
749.7;558.6;1646.4;1112.3;441;-1
744.8;553.7;1636.6;1107.4;441;-1
739.9;543.9;1631.7;1092.7;441;-1
739.9;543.9;1617;1087.8;436.1;-1
735;534.1;1612.1;1078;436.1;-1
730.1;529.2;1602.3;1073.1;436.1;-1
730.1;529.2;1592.5;1068.2;431.2;-1
730.1;524.3;1597.4;1068.2;431.2;-1
725.2;519.4;1587.6;1058.4;426.3;-1
720.3;519.4;1577.8;1053.5;426.3;-1
720.3;514.5;1572.9;1058.4;421.4;-1
720.3;514.5;1572.9;1058.4;416.5;-1
720.3;509.6;1563.1;1038.8;421.4;-1
715.4;509.6;1563.1;1038.8;416.5;-1
710.5;504.7;1563.1;1029;411.6;-1
710.5;504.7;1563.1;1033.9;416.5;-1
715.4;504.7;1553.3;1029;411.6;-1
715.4;499.8;1553.3;1029;411.6;-1
715.4;499.8;1548.4;1024.1;406.7;-1
710.5;499.8;1548.4;1014.3;406.7;-1
705.6;499.8;1548.4;1014.3;406.7;-1
705.6;494.9;1543.5;1014.3;401.8;-1
705.6;494.9;1543.5;1009.4;401.8;-1
705.6;494.9;1548.4;1014.3;401.8;-1
705.6;494.9;1543.5;1014.3;396.9;-1
705.6;490;1543.5;1014.3;396.9;-1
705.6;494.9;1543.5;1009.4;396.9;-1
705.6;490;1533.7;1004.5;396.9;-1
705.6;490;1538.6;1004.5;396.9;-1
700.7;490;1533.7;1004.5;392;-1
700.7;490;1533.7;1004.5;392;-1
700.7;485.1;1533.7;1004.5;387.1;-1
695.8;490;1538.6;999.6;387.1;-1
700.7;490;1533.7;999.6;387.1;-1
695.8;485.1;1528.8;999.6;382.2;-1
695.8;485.1;1538.6;999.6;382.2;-1
700.7;485.1;1538.6;1004.5;382.2;-1
700.7;490;1528.8;999.6;382.2;-1
695.8;485.1;1533.7;1004.5;382.2;-1
695.8;485.1;1533.7;1004.5;377.3;-1
700.7;485.1;1528.8;999.6;382.2;-1
700.7;485.1;1533.7;999.6;382.2;-1
700.7;485.1;1533.7;999.6;382.2;-1
700.7;480.2;1533.7;999.6;377.3;-1
695.8;485.1;1528.8;994.7;377.3;-1
695.8;480.2;1533.7;999.6;377.3;-1
695.8;485.1;1538.6;999.6;377.3;-1
695.8;480.2;1533.7;999.6;372.4;-1
695.8;480.2;1533.7;999.6;377.3;-1
695.8;485.1;1528.8;994.7;372.4;-1
690.9;485.1;1528.8;999.6;372.4;-1
705.6;485.1;1533.7;999.6;372.4;-1
690.9;485.1;1538.6;999.6;372.4;-1
695.8;480.2;1538.6;999.6;367.5;-1
695.8;480.2;1533.7;994.7;372.4;-1
705.6;480.2;1533.7;999.6;367.5;-1
690.9;480.2;1528.8;999.6;367.5;-1
695.8;480.2;1528.8;994.7;367.5;-1
690.9;480.2;1538.6;994.7;367.5;-1
695.8;480.2;1528.8;994.7;367.5;-1
695.8;480.2;1528.8;994.7;372.4;-1
695.8;480.2;1543.5;999.6;367.5;-1
695.8;480.2;1538.6;999.6;367.5;-1
695.8;480.2;1543.5;1004.5;367.5;-1
695.8;480.2;1533.7;994.7;367.5;-1
695.8;480.2;1538.6;994.7;367.5;-1
695.8;480.2;1533.7;994.7;362.6;-1
695.8;480.2;1538.6;989.8;362.6;-1
695.8;475.3;1533.7;994.7;367.5;-1
695.8;480.2;1533.7;994.7;362.6;-1
695.8;480.2;1533.7;994.7;362.6;-1
690.9;480.2;1533.7;994.7;362.6;-1
695.8;480.2;1533.7;1004.5;362.6;-1
690.9;480.2;1533.7;994.7;362.6;-1
690.9;475.3;1533.7;999.6;362.6;-1
695.8;480.2;1538.6;994.7;362.6;-1
690.9;480.2;1528.8;994.7;357.7;-1
690.9;480.2;1538.6;989.8;362.6;-1
690.9;480.2;1533.7;989.8;362.6;-1
690.9;475.3;1528.8;989.8;362.6;-1
695.8;475.3;1533.7;989.8;362.6;-1
690.9;475.3;1538.6;989.8;357.7;-1
690.9;480.2;1533.7;994.7;362.6;-1
695.8;475.3;1538.6;994.7;362.6;-1
690.9;475.3;1533.7;989.8;357.7;-1
690.9;475.3;1528.8;989.8;357.7;-1
690.9;475.3;1533.7;989.8;357.7;-1
690.9;475.3;1543.5;989.8;357.7;-1
690.9;480.2;1533.7;989.8;362.6;-1
690.9;475.3;1528.8;994.7;362.6;-1
690.9;475.3;1538.6;994.7;357.7;-1
690.9;475.3;1533.7;994.7;362.6;-1
690.9;475.3;1533.7;989.8;357.7;-1
690.9;480.2;1528.8;989.8;357.7;-1
690.9;475.3;1533.7;989.8;357.7;-1
690.9;475.3;1538.6;999.6;357.7;-1
695.8;480.2;1533.7;989.8;357.7;-1
690.9;480.2;1533.7;994.7;357.7;-1
695.8;475.3;1533.7;994.7;357.7;-1
690.9;475.3;1533.7;994.7;357.7;-1
690.9;475.3;1538.6;994.7;357.7;-1
690.9;475.3;1538.6;989.8;357.7;-1
690.9;475.3;1543.5;989.8;357.7;-1
690.9;480.2;1533.7;994.7;362.6;-1
690.9;475.3;1538.6;994.7;357.7;-1
690.9;480.2;1533.7;989.8;357.7;-1
690.9;475.3;1528.8;989.8;357.7;-1
690.9;480.2;1538.6;989.8;357.7;-1
690.9;480.2;1543.5;989.8;357.7;-1
695.8;480.2;1533.7;989.8;357.7;-1
690.9;475.3;1533.7;994.7;357.7;-1
690.9;475.3;1533.7;984.9;362.6;-1
690.9;475.3;1533.7;994.7;352.8;-1
690.9;475.3;1533.7;989.8;357.7;-1
690.9;475.3;1528.8;999.6;357.7;-1
690.9;475.3;1543.5;989.8;357.7;-1
690.9;480.2;1533.7;989.8;357.7;-1
690.9;475.3;1538.6;989.8;352.8;-1
690.9;475.3;1528.8;989.8;352.8;-1
690.9;475.3;1528.8;989.8;352.8;-1
690.9;480.2;1528.8;989.8;352.8;-1
690.9;480.2;1538.6;989.8;357.7;-1
690.9;475.3;1533.7;984.9;352.8;-1
690.9;475.3;1538.6;994.7;352.8;-1
690.9;480.2;1538.6;994.7;352.8;-1
690.9;475.3;1538.6;994.7;357.7;-1
695.8;475.3;1543.5;994.7;357.7;-1
690.9;480.2;1543.5;994.7;357.7;-1
695.8;480.2;1538.6;994.7;352.8;-1
690.9;480.2;1538.6;999.6;357.7;-1
695.8;480.2;1533.7;994.7;357.7;-1
690.9;480.2;1538.6;999.6;357.7;-1
690.9;480.2;1538.6;994.7;352.8;-1
690.9;480.2;1538.6;994.7;352.8;-1
690.9;475.3;1538.6;994.7;352.8;-1
690.9;475.3;1538.6;989.8;357.7;-1
690.9;480.2;1538.6;999.6;352.8;-1
690.9;480.2;1538.6;994.7;352.8;-1
690.9;480.2;1533.7;994.7;352.8;-1
690.9;480.2;1533.7;994.7;357.7;-1
690.9;480.2;1533.7;994.7;357.7;-1
690.9;475.3;1538.6;994.7;352.8;-1
686;475.3;1548.4;989.8;357.7;-1
690.9;475.3;1533.7;989.8;352.8;-1
686;480.2;1548.4;994.7;357.7;-1
690.9;475.3;1533.7;989.8;357.7;-1
690.9;475.3;1533.7;999.6;357.7;-1
690.9;475.3;1543.5;994.7;352.8;-1
695.8;475.3;1543.5;994.7;352.8;-1
690.9;475.3;1533.7;994.7;352.8;-1
690.9;475.3;1543.5;989.8;352.8;-1
695.8;480.2;1548.4;989.8;357.7;-1
695.8;475.3;1543.5;999.6;352.8;-1
690.9;475.3;1543.5;994.7;357.7;-1
690.9;475.3;1548.4;994.7;352.8;-1
690.9;475.3;1543.5;989.8;352.8;-1
690.9;475.3;1543.5;989.8;352.8;-1
690.9;490;1538.6;994.7;352.8;-1
690.9;475.3;1538.6;994.7;352.8;-1
690.9;475.3;1538.6;994.7;352.8;-1
690.9;475.3;1543.5;989.8;357.7;-1
690.9;480.2;1538.6;994.7;357.7;-1
686;475.3;1543.5;994.7;352.8;-1
690.9;480.2;1543.5;989.8;357.7;-1
690.9;480.2;1538.6;994.7;357.7;-1
690.9;475.3;1538.6;989.8;357.7;-1
690.9;475.3;1533.7;989.8;352.8;-1
690.9;490;1538.6;994.7;357.7;-1
686;480.2;1543.5;994.7;357.7;-1
690.9;480.2;1538.6;994.7;357.7;-1
695.8;480.2;1548.4;994.7;357.7;-1
695.8;480.2;1543.5;999.6;357.7;-1
690.9;480.2;1548.4;999.6;357.7;-1
700.7;480.2;1548.4;994.7;357.7;-1
695.8;480.2;1553.3;999.6;357.7;-1
700.7;480.2;1558.2;994.7;357.7;-1
705.6;490;1553.3;1004.5;362.6;-1
715.4;499.8;1568;1004.5;362.6;-1
725.2;514.5;1587.6;1014.3;362.6;-1
725.2;524.3;1592.5;1009.4;362.6;-1
739.9;529.2;1602.3;1009.4;367.5;-1
744.8;548.8;1617;1014.3;362.6;-1
744.8;553.7;1631.7;1019.2;362.6;-1
754.6;568.4;1641.5;1029;367.5;-1
754.6;573.3;1666;1038.8;367.5;-1
759.5;588;1666;1043.7;367.5;-1
759.5;592.9;1666;1048.6;367.5;-1
769.3;602.7;1680.7;1053.5;372.4;-1
769.3;607.6;1685.6;1053.5;372.4;-1
774.2;617.4;1700.3;1058.4;372.4;-1
779.1;627.2;1710.1;1068.2;377.3;-1
779.1;627.2;1710.1;1073.1;377.3;-1
784;632.1;1719.9;1078;377.3;-1
784;641.9;1719.9;1078;382.2;-1
784;637;1724.8;1087.8;382.2;-1
788.9;646.8;1749.3;1092.7;382.2;-1
788.9;651.7;1749.3;1097.6;382.2;-1
788.9;651.7;1739.5;1092.7;387.1;-1
793.8;656.6;1749.3;1102.5;387.1;-1
793.8;656.6;1749.3;1107.4;387.1;-1
793.8;661.5;1754.2;1112.3;392;-1
793.8;661.5;1759.1;1112.3;392;-1
793.8;666.4;1764;1117.2;392;-1
803.6;666.4;1764;1112.3;392;-1
803.6;666.4;1764;1117.2;392;-1
803.6;671.3;1778.7;1122.1;392;-1
803.6;676.2;1768.9;1127;401.8;-1
808.5;676.2;1778.7;1131.9;401.8;-1
808.5;681.1;1778.7;1131.9;396.9;-1
808.5;676.2;1788.5;1131.9;401.8;-1
808.5;676.2;1778.7;1136.8;401.8;-1
808.5;681.1;1778.7;1141.7;401.8;-1
813.4;686;1788.5;1141.7;401.8;-1
813.4;686;1788.5;1141.7;406.7;-1
808.5;686;1788.5;1141.7;406.7;-1
813.4;681.1;1788.5;1146.6;406.7;-1
813.4;681.1;1793.4;1151.5;411.6;-1
818.3;690.9;1793.4;1151.5;406.7;-1
818.3;690.9;1793.4;1156.4;411.6;-1
818.3;686;1788.5;1156.4;416.5;-1
818.3;686;1798.3;1156.4;411.6;-1
818.3;690.9;1803.2;1156.4;416.5;-1
818.3;690.9;1798.3;1161.3;416.5;-1
818.3;690.9;1803.2;1161.3;416.5;-1
823.2;690.9;1798.3;1161.3;421.4;-1
818.3;690.9;1808.1;1166.2;416.5;-1
818.3;695.8;1803.2;1166.2;416.5;-1
828.1;695.8;1798.3;1166.2;421.4;-1
823.2;695.8;1813;1166.2;421.4;-1
818.3;695.8;1813;1166.2;421.4;-1
823.2;695.8;1813;1166.2;426.3;-1
828.1;700.7;1808.1;1171.1;426.3;-1
823.2;700.7;1813;1171.1;426.3;-1
833;700.7;1808.1;1176;426.3;-1
828.1;705.6;1817.9;1176;431.2;-1
828.1;705.6;1813;1176;431.2;-1
842.8;700.7;1822.8;1176;431.2;-1
823.2;705.6;1817.9;1176;431.2;-1
833;700.7;1832.6;1176;431.2;-1
833;705.6;1813;1185.8;431.2;-1
828.1;705.6;1822.8;1180.9;431.2;-1
828.1;710.5;1813;1185.8;436.1;-1
837.9;705.6;1817.9;1185.8;431.2;-1
833;710.5;1817.9;1185.8;436.1;-1
833;710.5;1827.7;1185.8;436.1;-1
828.1;710.5;1817.9;1180.9;436.1;-1
833;710.5;1827.7;1180.9;441;-1
833;710.5;1827.7;1190.7;441;-1
837.9;710.5;1832.6;1190.7;441;-1
833;715.4;1827.7;1185.8;441;-1
833;715.4;1827.7;1190.7;441;-1
833;710.5;1817.9;1185.8;445.9;-1
833;710.5;1827.7;1190.7;445.9;-1
837.9;715.4;1827.7;1180.9;445.9;-1
833;720.3;1813;1195.6;441;-1
837.9;715.4;1813;1190.7;445.9;-1
833;715.4;1817.9;1195.6;441;-1
837.9;720.3;1817.9;1185.8;445.9;-1
833;715.4;1817.9;1190.7;445.9;-1
837.9;715.4;1832.6;1190.7;450.8;-1
837.9;720.3;1817.9;1190.7;445.9;-1
842.8;720.3;1837.5;1195.6;450.8;-1
833;725.2;1822.8;1195.6;445.9;-1
842.8;715.4;1837.5;1195.6;450.8;-1
837.9;725.2;1832.6;1195.6;450.8;-1
837.9;720.3;1822.8;1195.6;450.8;-1
833;725.2;1817.9;1200.5;455.7;-1
833;720.3;1817.9;1190.7;450.8;-1
837.9;720.3;1817.9;1190.7;450.8;-1
837.9;715.4;1827.7;1190.7;455.7;-1
837.9;720.3;1817.9;1200.5;455.7;-1
837.9;720.3;1822.8;1190.7;455.7;-1
842.8;720.3;1808.1;1190.7;455.7;-1
833;720.3;1817.9;1195.6;455.7;-1
837.9;720.3;1822.8;1190.7;460.6;-1
837.9;720.3;1822.8;1200.5;455.7;-1
837.9;720.3;1808.1;1190.7;455.7;-1
837.9;715.4;1808.1;1190.7;455.7;-1
833;720.3;1808.1;1190.7;460.6;-1
833;715.4;1822.8;1190.7;460.6;-1
837.9;715.4;1808.1;1185.8;460.6;-1
837.9;725.2;1808.1;1185.8;460.6;-1
837.9;720.3;1813;1185.8;460.6;-1
842.8;710.5;1808.1;1185.8;460.6;-1
837.9;715.4;1813;1185.8;465.5;-1
833;715.4;1808.1;1180.9;460.6;-1
837.9;715.4;1813;1190.7;460.6;-1
842.8;720.3;1803.2;1185.8;465.5;-1
842.8;720.3;1808.1;1185.8;465.5;-1
837.9;715.4;1808.1;1185.8;465.5;-1
837.9;715.4;1803.2;1195.6;465.5;-1
833;715.4;1798.3;1180.9;465.5;-1
813.4;695.8;1788.5;1176;465.5;-1
803.6;671.3;1764;1176;465.5;-1
793.8;646.8;1744.4;1161.3;460.6;-1
784;622.3;1724.8;1151.5;460.6;-1
774.2;602.7;1710.1;1146.6;460.6;-1
764.4;588;1685.6;1127;460.6;-1
759.5;573.3;1670.9;1131.9;460.6;-1
749.7;563.5;1656.2;1112.3;460.6;-1
744.8;553.7;1646.4;1102.5;455.7;-1
739.9;539;1626.8;1097.6;450.8;-1
739.9;539;1621.9;1087.8;450.8;-1
735;529.2;1607.2;1082.9;450.8;-1
735;524.3;1602.3;1078;450.8;-1
730.1;524.3;1602.3;1068.2;445.9;-1
725.2;519.4;1587.6;1063.3;441;-1
720.3;514.5;1577.8;1058.4;441;-1
720.3;509.6;1572.9;1053.5;441;-1
715.4;514.5;1568;1043.7;441;-1
715.4;504.7;1568;1043.7;436.1;-1
715.4;504.7;1563.1;1033.9;431.2;-1
710.5;499.8;1553.3;1029;431.2;-1
710.5;499.8;1548.4;1024.1;431.2;-1
705.6;494.9;1543.5;1024.1;426.3;-1
705.6;490;1543.5;1024.1;426.3;-1
705.6;490;1538.6;1024.1;426.3;-1
705.6;490;1543.5;1014.3;426.3;-1
705.6;494.9;1538.6;1014.3;421.4;-1
705.6;490;1533.7;1014.3;416.5;-1
705.6;485.1;1538.6;1009.4;416.5;-1
700.7;490;1538.6;1009.4;416.5;-1
705.6;485.1;1538.6;1004.5;411.6;-1
700.7;480.2;1533.7;1009.4;411.6;-1
700.7;485.1;1523.9;999.6;411.6;-1
700.7;494.9;1523.9;999.6;411.6;-1
700.7;480.2;1523.9;994.7;406.7;-1
700.7;480.2;1523.9;999.6;406.7;-1
695.8;480.2;1528.8;999.6;406.7;-1
695.8;480.2;1523.9;994.7;406.7;-1
690.9;475.3;1528.8;994.7;401.8;-1
695.8;475.3;1528.8;999.6;401.8;-1
695.8;475.3;1519;989.8;401.8;-1
695.8;475.3;1523.9;994.7;401.8;-1
690.9;475.3;1523.9;989.8;396.9;-1
695.8;475.3;1528.8;994.7;392;-1
690.9;475.3;1528.8;989.8;392;-1
695.8;470.4;1519;989.8;392;-1
690.9;475.3;1523.9;989.8;392;-1
695.8;475.3;1528.8;989.8;392;-1
695.8;475.3;1519;989.8;392;-1
690.9;475.3;1519;984.9;392;-1
695.8;475.3;1519;984.9;387.1;-1
695.8;475.3;1523.9;999.6;387.1;-1
695.8;470.4;1523.9;984.9;387.1;-1
695.8;470.4;1528.8;989.8;387.1;-1
690.9;470.4;1519;989.8;387.1;-1
690.9;470.4;1533.7;989.8;387.1;-1
695.8;470.4;1533.7;994.7;382.2;-1
686;470.4;1528.8;984.9;382.2;-1
686;470.4;1528.8;984.9;382.2;-1
690.9;475.3;1519;989.8;387.1;-1
690.9;470.4;1523.9;989.8;382.2;-1
690.9;470.4;1523.9;989.8;382.2;-1
690.9;470.4;1519;989.8;382.2;-1
690.9;470.4;1523.9;989.8;382.2;-1
686;470.4;1528.8;984.9;377.3;-1
690.9;470.4;1528.8;984.9;377.3;-1
705.6;470.4;1523.9;999.6;377.3;-1
690.9;475.3;1523.9;989.8;377.3;-1
690.9;470.4;1523.9;984.9;377.3;-1
690.9;470.4;1523.9;999.6;377.3;-1
686;465.5;1523.9;984.9;377.3;-1
690.9;470.4;1523.9;984.9;377.3;-1
686;470.4;1519;989.8;377.3;-1
686;470.4;1519;984.9;377.3;-1
686;470.4;1528.8;984.9;372.4;-1
690.9;475.3;1528.8;989.8;377.3;-1
686;470.4;1523.9;980;372.4;-1
690.9;470.4;1528.8;989.8;372.4;-1
690.9;470.4;1528.8;980;372.4;-1
690.9;465.5;1523.9;984.9;372.4;-1
690.9;470.4;1523.9;984.9;372.4;-1
690.9;470.4;1528.8;984.9;372.4;-1
690.9;470.4;1523.9;984.9;372.4;-1
690.9;470.4;1533.7;984.9;372.4;-1
690.9;470.4;1528.8;980;372.4;-1
686;470.4;1523.9;984.9;367.5;-1
690.9;470.4;1523.9;984.9;367.5;-1
690.9;470.4;1528.8;984.9;372.4;-1
686;470.4;1528.8;989.8;372.4;-1
690.9;470.4;1528.8;984.9;367.5;-1
690.9;470.4;1528.8;984.9;367.5;-1
686;470.4;1528.8;984.9;372.4;-1
690.9;470.4;1528.8;980;367.5;-1
686;470.4;1528.8;984.9;367.5;-1
686;470.4;1523.9;984.9;367.5;-1
686;470.4;1528.8;989.8;367.5;-1
690.9;470.4;1533.7;984.9;367.5;-1
690.9;470.4;1533.7;980;367.5;-1
686;470.4;1523.9;984.9;367.5;-1
686;470.4;1533.7;984.9;367.5;-1
690.9;470.4;1528.8;984.9;367.5;-1
686;465.5;1533.7;980;367.5;-1
690.9;470.4;1523.9;984.9;367.5;-1
690.9;470.4;1528.8;984.9;367.5;-1
686;470.4;1533.7;984.9;367.5;-1
690.9;470.4;1528.8;984.9;367.5;-1
686;470.4;1528.8;984.9;362.6;-1
690.9;470.4;1533.7;984.9;367.5;-1
705.6;470.4;1523.9;989.8;367.5;-1
686;470.4;1528.8;984.9;367.5;-1
686;470.4;1528.8;984.9;362.6;-1
690.9;470.4;1523.9;984.9;362.6;-1
686;470.4;1538.6;980;367.5;-1
690.9;470.4;1523.9;984.9;367.5;-1
690.9;470.4;1528.8;984.9;367.5;-1
686;470.4;1528.8;984.9;362.6;-1
690.9;470.4;1523.9;994.7;362.6;-1
690.9;475.3;1523.9;989.8;367.5;-1
690.9;470.4;1523.9;984.9;367.5;-1
690.9;470.4;1528.8;980;367.5;-1
686;470.4;1533.7;989.8;362.6;-1
686;470.4;1538.6;984.9;362.6;-1
686;470.4;1533.7;984.9;367.5;-1
686;470.4;1523.9;984.9;362.6;-1
686;470.4;1533.7;984.9;367.5;-1
686;475.3;1528.8;984.9;362.6;-1
686;475.3;1533.7;989.8;367.5;-1
690.9;470.4;1528.8;989.8;372.4;-1
690.9;470.4;1523.9;989.8;362.6;-1
690.9;470.4;1528.8;984.9;362.6;-1
690.9;470.4;1528.8;989.8;367.5;-1
686;470.4;1528.8;984.9;367.5;-1
686;470.4;1528.8;994.7;362.6;-1
686;475.3;1528.8;989.8;362.6;-1
686;470.4;1528.8;989.8;362.6;-1
690.9;470.4;1523.9;984.9;362.6;-1
690.9;470.4;1528.8;999.6;367.5;-1
686;470.4;1523.9;984.9;362.6;-1
686;475.3;1528.8;984.9;362.6;-1
690.9;470.4;1528.8;984.9;362.6;-1
690.9;470.4;1528.8;989.8;362.6;-1
686;470.4;1523.9;989.8;362.6;-1
690.9;470.4;1538.6;984.9;362.6;-1
690.9;470.4;1528.8;984.9;362.6;-1
690.9;470.4;1523.9;984.9;362.6;-1
686;470.4;1523.9;984.9;362.6;-1
690.9;470.4;1533.7;984.9;362.6;-1
690.9;470.4;1533.7;984.9;362.6;-1
690.9;470.4;1533.7;984.9;362.6;-1
686;470.4;1528.8;984.9;362.6;-1
686;470.4;1528.8;994.7;362.6;-1
690.9;470.4;1533.7;984.9;362.6;-1
690.9;470.4;1528.8;984.9;362.6;-1
686;470.4;1533.7;984.9;362.6;-1
690.9;470.4;1533.7;989.8;362.6;-1
686;475.3;1528.8;989.8;362.6;-1
690.9;470.4;1523.9;984.9;362.6;-1
686;470.4;1528.8;989.8;362.6;-1
690.9;470.4;1533.7;984.9;362.6;-1
690.9;485.1;1533.7;984.9;362.6;-1
690.9;475.3;1543.5;984.9;362.6;-1
686;475.3;1523.9;994.7;362.6;-1
690.9;470.4;1533.7;984.9;362.6;-1
690.9;475.3;1528.8;984.9;362.6;-1
690.9;470.4;1533.7;984.9;362.6;-1
690.9;470.4;1528.8;984.9;362.6;-1
690.9;470.4;1528.8;984.9;362.6;-1
690.9;475.3;1538.6;984.9;362.6;-1
690.9;475.3;1533.7;984.9;362.6;-1
690.9;475.3;1538.6;984.9;362.6;-1
690.9;475.3;1533.7;984.9;367.5;-1
690.9;475.3;1548.4;989.8;362.6;-1
686;470.4;1538.6;984.9;362.6;-1
690.9;475.3;1533.7;989.8;362.6;-1
686;470.4;1528.8;984.9;362.6;-1
686;470.4;1528.8;984.9;362.6;-1
686;475.3;1538.6;984.9;362.6;-1
686;470.4;1528.8;984.9;362.6;-1
690.9;470.4;1528.8;984.9;362.6;-1
690.9;475.3;1543.5;984.9;367.5;-1
695.8;475.3;1533.7;984.9;367.5;-1
695.8;475.3;1538.6;984.9;367.5;-1
700.7;475.3;1543.5;994.7;367.5;-1
705.6;480.2;1543.5;989.8;367.5;-1
710.5;485.1;1558.2;994.7;367.5;-1
715.4;494.9;1558.2;994.7;367.5;-1
720.3;509.6;1568;999.6;372.4;-1
725.2;514.5;1582.7;999.6;372.4;-1
735;524.3;1597.4;1004.5;372.4;-1
735;534.1;1602.3;1004.5;372.4;-1
744.8;558.6;1617;1009.4;372.4;-1
744.8;553.7;1631.7;1019.2;372.4;-1
749.7;563.5;1646.4;1024.1;377.3;-1
754.6;573.3;1641.5;1029;372.4;-1
759.5;573.3;1651.3;1033.9;377.3;-1
764.4;583.1;1661.1;1038.8;377.3;-1
769.3;588;1675.8;1043.7;377.3;-1
769.3;597.8;1685.6;1048.6;382.2;-1
774.2;602.7;1700.3;1053.5;382.2;-1
774.2;607.6;1695.4;1053.5;387.1;-1
774.2;612.5;1695.4;1068.2;387.1;-1
779.1;622.3;1700.3;1068.2;387.1;-1
784;622.3;1715;1073.1;392;-1
784;622.3;1715;1078;392;-1
784;627.2;1715;1082.9;392;-1
784;632.1;1724.8;1082.9;392;-1
793.8;637;1724.8;1087.8;392;-1
793.8;637;1729.7;1087.8;401.8;-1
